videoId, media, bias, youtube_channel, viewCount, subscribersCount, videoCount
gZUT5pvu11A,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
0wpQsJxcB7E,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1sN9RTXBSAE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9b6BEiKFkb8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
cEt8igF7czc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
n2hmYRF6vjc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
OJN0DlJ4jmc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
FOPGa7SmGdE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
4GdjqrnswcE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
uOGht8tqHRc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XgIw8gdW4KI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
_7s-GY9d2L0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
IJmfvEhswi8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
uPG29qPNn9Q,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1TZPqSMjK-M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
m19CtiPES88,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
NLmHwdKEj_8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
TeocbbU3G-w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
NpBZhDjE7tk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
guMl7Dnvv2M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
0JqGJxTlMG8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
JooBOKLCF8Q,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
KH9JUey40dA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
8QABy1XvQb4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Ksgqs61WhXE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
b5kvQ26k5DQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9JGNZPV645Q,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
DTERlGwAFUI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
lTsazwrFyMY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
du4PVHS8Xo8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
F97pPSuInG4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
TIa5QzHbFYI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
h4CTcvej6V8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
gyQ9SKqzO-I,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
lHhBCiIdFQM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9Y9BoyTkQYA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XREhQY9EKYE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
QNvJQxXapsA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
SLnlHyQwqEA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
nKsMwEqsctQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
mABugF5pSJw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
2FgN3ISQR84,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
m2j-x2dIU-w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
GrOjYrDUl-w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
8BPhzbA3Vyg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
_3q6sxRVWFY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XFw60v0y6MQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
7yPjrSW66-w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
iJWT1BPWzkU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
u65udF8rC2U,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
yHyROyr9_pE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
M4mpHLU7qdk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
6toE1TOCkMY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
rDNGymGOeHQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xRxjfaLtnzQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
EaKfx-k3ncs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
2djuGiWwSIQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
6GFjT01DW3o,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
CFjgDmC50pI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-ufRJrdSMMU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
wcNXvn4M0pc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
69hlR98wMRg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
HvLu1FgWLKI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
mZM8K18zXwY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
nTBux8g6lTI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
NE3s_s547Vg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
V_So2deOBTg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XGjNnr0JGW4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
wXOKR9LaJ54,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
O3V8kfeVSPo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
x2_I3qzk7cQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
s9iCKV6STzs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xnmbOP__wFs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ZItVrSfoap0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9oVmUvEx4b0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
rFIF2-IyBxA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
czycw-eoIIM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
okWGgY-1acA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
C17JoQna4-g,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
X7zfDFcY0Lk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
4eRHyYEopAo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
U5gNe7OMEgs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
G0oHQoyB99Y,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
pqU7G_Luih4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
cgA5meXvsZQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
zWZfkDK_Ryw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
GeTnCd_JZzk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-CIEZTDtPkA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
7HeUXBGGw00,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
JZ6Ay3YhqQQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
o5fUgCZ9nsI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
0O4cgYhR9ZI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
GzyXVigqwyA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
rHU3rDMBzwM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
hht49VJpb0M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
j6vq3sW8oWE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
8uYvbVfyEUg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
atmjKn7YrHQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
devQFytOb6Y,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ZC2h1rrSyBo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
do7czXNN1DY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
tkRBIkzl-8E,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
tPSRfSdVasM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Of5Quwsb3qc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
F672L7qZR9E,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
wXgUruNVDsQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
toWvnA7LzD8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
7fb-xlaLZqM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
4jHgRMH8iq8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1hIhJ_6azfc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
U2jRRTEhOPo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9zX91TmbsiQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
zhLCTDMoPRk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
VRkGln77oHU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
igD0iQ2p_pk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
tApuA8xOOds,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xGGq-6T_RvI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
5Rs2oA-WHzU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Xfgv14Y7rX4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
iLMS7mNrc-0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
sKyqVWlQ-90,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
H9YHJhflf4g,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
TxkifsymrwE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-XGu8sQ4XHM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
T1pOUgEtaAI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
s4j62zyn9co,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qKivmQd47lw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Judy2SjdWSQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
KhJ3bIVna_k,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
kvtfxPCdXY4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
5z0yBBLK15M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
STO6IwkCFIE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ehYa-OkQH_c,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
o-028mQ6LII,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
sl8UrVuZT-o,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
hobhAnm4GNQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
9_elAbiEPms,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Eh06YvcZzrI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qOhw7RSISKY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
31xDxqncEUk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ACokwx1z1Iw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
iQzvziwa-MM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
dErMqrZDjGQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
jEQ9OAD0odU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Rnc1gsDhfeA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
i5Z_8kXbJSw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
5_iEHS9NYVs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
jFfRBUxTuxQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XxI4-x4DK3M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
PeLBKqbYfP0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
N1sx5vY0sNE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Er5nkcnw4gA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Z0AksclCQi0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
VTbSkTqODzE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
gV-4mUcm0fs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
J2vXVyNXeTA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
KQfswnw2Bp4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
OkRZw1ajD0E,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
rjj3qW0FX38,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
T_GXYFPqiIc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ebtzrAlUXnA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qtn-Ja6ZV2g,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
tWQXjpid61g,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1Mguv7R7Znw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xw14CzAb7ko,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
VreFjpIPbGY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
dnE8HmaM_Dw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
bLcsnDTCK6A,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
EvY0h7pTZCs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
kyRJ0vmanPU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-r-_hKBR6eI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
HEb-UtQ6Sgo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-VTEBuzJ80o,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
83k9nhKtvG4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
PvxenbTQB54,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
3k3TRisR64k,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
3prxbbnX8Zs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
nGsnrMkHQLY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Y3bqgy60o5M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
pOF0_1LHLJw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
PT_M9bPy-NY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
TI2EINP3y4k,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
mvhM4FDDr2g,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
IIHs1Mn1NIk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
NQjtWX45IC0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
JbtaGufsIZM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
AC0IRDDhz2M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
0fFhkj4OqyU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-NqcpvQxaW0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
mLc7Ltp78TM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
uMHxUd5OjMs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
cKIF6BD6JA8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1rdjQ3ii_SI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XH7z0v8LBl4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-GaHl1qa-9I,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
4cf5nyWKlpo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ikfS77QPDeI,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
efeclWJ6fYw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ivS-9aUbk5Y,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
5LQ3twNOckE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
v-QLrr6lyPY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
tGkcjPMIoh4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
uMREoY1tuWQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
5QJjWshbHnE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
OaFhauaT79w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
joptOIqpsNA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qLQ83w_hqeM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
g0trR5Cn6cg,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Yk9cSlu0hWk,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xyes3LchNyQ,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
VndSIb89ozA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
VAyZFRrU--M,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
k7pnPdVzf5I,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
MAo60u8dWag,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
XMFG9fwXoiM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Qt96OopnG58,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
-KkYhI-rTNw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qSZy5pGgswc,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
_1eFtj6qkCM,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
fKuw8p7Zsss,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
MSuRFR-nqL0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
fr_xiIjtsA4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
jvgtIQTXK7A,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
ahnJlNZZ3NY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
gJC7lMirW7s,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
xslGveswzL0,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
eXUGRnZaeLs,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
smKqgvS5G0E,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
P5cuMAqRG70,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
pN41D11WHu8,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Jardeytd6v4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
KNKdsV5NHt4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
vXczbfTH_74,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
SjiKL0mPf84,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
nhRP3EfTDE4,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
UbaQeXJu64w,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
J9Wkcj3lrvA,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
kMEjlPmbvVY,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
Qjs5A2bgDVo,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
1XaCpq46NIw,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
qsFyExoYkLE,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
JLJ4sfgtciU,abs-cbn news, center,UCE2606prvXQc_noEqKxVJXA, 3229667988, 4227574, 76545
